Pond,Date,Mean_temp_A,Mean_temp_B,Mean_temp,Dosing
E3,2021/4/12,7.415640663,7.415640663,7.415640663,Post
E4,2021/4/12,11.66869691,11.67901199,11.67385445,Post
E5,2021/4/12,10.68300887,10.65429325,10.66865106,Post
E6,2021/4/12,7.840195066,7.870170139,7.855182603,Post
E7,2021/4/12,11.58582184,11.6488008,11.61731132,Post
E8,2021/4/12,7.899176198,7.93361816,7.916397179,Post
E9,2021/4/12,9.711475521,9.706906455,9.709190988,Post
F1,2021/4/12,7.595300115,7.629544559,7.612422337,Post
F10,2021/4/12,13.63305837,11.7188608,12.67595959,Post
F11,2021/4/12,7.931289587,7.922431017,7.926860302,Post
F12,2021/4/12,9.680783622,9.599735226,9.640259424,Post
F2,2021/4/12,10.68368212,11.68047077,11.18207645,Post
F3,2021/4/12,11.61850051,11.58569532,11.60209792,Post
F4,2021/4/12,8.039318812,7.950009519,7.994664166,Post
F5,2021/4/12,7.028185118,7.000549833,7.014367476,Post
F6,2021/4/12,12.66302167,12.57976021,12.62139094,Post
F7,2021/4/12,15.61240736,15.5390258,15.57571658,Post
F8,2021/4/12,9.358557212,9.694003295,9.526280254,Post
F9,2021/4/12,7.855755976,7.817201955,7.836478966,Post
G1,2021/4/12,9.633405698,9.636701049,9.635053374,Post
G10,2021/4/12,9.745811476,9.738389712,9.742100594,Post
G11,2021/4/12,12.53017896,12.63256924,12.5813741,Post
G12,2021/4/12,11.60211517,11.65786934,11.62999226,Post
G2,2021/4/12,8.620208688,8.649391913,8.634800301,Post
G3,2021/4/12,9.611787111,9.648832549,9.63030983,Post
G4,2021/4/12,11.68175228,11.70361444,11.69268336,Post
G5,2021/4/12,10.69529237,10.66646569,10.68087903,Post
G6,2021/4/12,7.123863383,7.130643885,7.127253634,Post
G7,2021/4/12,7.494145965,7.539882094,7.51701403,Post
G8,2021/4/12,7.599186444,7.615329868,7.607258156,Post
G9,2021/4/12,11.66350038,11.42507911,11.54428975,Post
H1,2021/4/12,7.40941267,7.490087469,7.44975007,Post
H10,2021/4/12,7.702991955,7.742483708,7.722737832,Post
H11,2021/4/12,11.09774298,11.64215589,11.36994944,Post
H12,2021/4/12,7.53605201,7.502181979,7.519116995,Post
H2,2021/4/12,6.846766799,6.833424021,6.84009541,Post
H3,2021/4/12,15.18245795,15.18245795,15.18245795,Post
H4,2021/4/12,11.61823148,11.68204243,11.65013696,Post
H5,2021/4/12,9.695689401,9.488091077,9.591890239,Post
H6,2021/4/12,7.344626833,7.371216164,7.357921499,Post
H7,2021/4/12,14.50915299,14.58238563,14.54576931,Post
H8,2021/4/12,11.65029186,11.62787129,11.63908158,Post
H9,2021/4/12,8.714076976,8.67423092,8.694153948,Post
A1,2021/4/13,11.80312552,11.80759648,11.805361,Post
A10,2021/4/13,7.861735372,7.794666632,7.828201002,Post
A11,2021/4/13,11.79985518,11.81970575,11.80978047,Post
A12,2021/4/13,8.320169194,8.386088361,8.353128778,Post
A2,2021/4/13,7.267354271,7.286481497,7.276917884,Post
A3,2021/4/13,12.41550424,12.80370111,12.60960268,Post
A4,2021/4/13,8.024818198,8.011277885,8.018048042,Post
A5,2021/4/13,8.788745625,8.857407597,8.823076611,Post
A6,2021/4/13,11.76199458,11.82706711,11.79453085,Post
A7,2021/4/13,7.808650354,7.795874285,7.80226232,Post
A8,2021/4/13,12.73894385,12.80289188,12.77091787,Post
A9,2021/4/13,9.74259974,9.824078569,9.783339155,Post
B1,2021/4/13,8.874629069,8.893142205,8.883885637,Post
B10,2021/4/13,14.77731385,15.7987424,15.28802813,Post
B11,2021/4/13,9.782909736,9.811570003,9.79723987,Post
B12,2021/4/13,8.134010785,8.089758288,8.111884537,Post
B2,2021/4/13,7.448781677,7.404221319,7.426501498,Post
B3,2021/4/13,13.33042031,13.80416566,13.56729299,Post
B4,2021/4/13,7.922410444,7.921362448,7.921886446,Post
B5,2021/4/13,7.663531601,7.725791677,7.694661639,Post
B6,2021/4/13,14.12105344,14.81065601,14.46585473,Post
B7,2021/4/13,10.82273914,10.7944305,10.80858482,Post
B8,2021/4/13,8.199472205,8.201658958,8.200565582,Post
B9,2021/4/13,11.80299224,11.73307859,11.76803542,Post
C1,2021/4/13,7.59673959,7.807337097,7.702038344,Post
C10,2021/4/13,11.79886858,11.80162442,11.8002465,Post
C11,2021/4/13,14.79457042,14.79334535,14.79395789,Post
C12,2021/4/13,8.349420785,8.34198942,8.345705103,Post
C2,2021/4/13,9.810140267,9.815077333,9.8126088,Post
C3,2021/4/13,11.81236765,11.77994506,11.79615636,Post
C4,2021/4/13,14.52507313,15.7892074,15.15714027,Post
C5,2021/4/13,9.785468514,9.819920802,9.802694658,Post
C6,2021/4/13,7.936113521,7.913666462,7.924889992,Post
C7,2021/4/13,9.82769625,9.80266458,9.815180415,Post
C8,2021/4/13,11.80476398,11.81931753,11.81204076,Post
C9,2021/4/13,8.110670017,8.160716823,8.13569342,Post
D1,2021/4/13,7.985454438,8.006300333,7.995877386,Post
D10,2021/4/13,7.562902997,7.643363618,7.603133308,Post
D11,2021/4/13,11.73266601,11.81814494,11.77540548,Post
D12,2021/4/13,11.78618703,11.818808,11.80249752,Post
D2,2021/4/13,11.81326325,11.7707336,11.79199843,Post
D3,2021/4/13,13.7791133,13.78924483,13.78417907,Post
D4,2021/4/13,9.811167,9.815896271,9.813531636,Post
D5,2021/4/13,7.966506951,7.96995708,7.968232016,Post
D6,2021/4/13,7.035927198,7.02908609,7.032506644,Post
D7,2021/4/13,11.79831501,11.80890552,11.80361027,Post
D8,2021/4/13,8.339193326,8.361095844,8.350144585,Post
D9,2021/4/13,13.79525826,13.73931021,13.76728424,Post
E1,2021/4/13,11.8073691,11.78975843,11.79856377,Post
E10,2021/4/13,9.811647191,9.82555708,9.818602136,Post
E11,2021/4/13,10.8104181,10.82150574,10.81596192,Post
E12,2021/4/13,7.523714177,7.567014146,7.545364162,Post
E2,2021/4/13,14.76965899,14.78816035,14.77890967,Post
E3,2021/4/13,7.366898174,7.366898174,7.366898174,Post
E4,2021/4/13,11.80523005,11.81911543,11.81217274,Post
E5,2021/4/13,10.82989618,10.79892983,10.81441301,Post
E6,2021/4/13,8.06838574,8.095166139,8.08177594,Post
E7,2021/4/13,11.73907709,11.79881045,11.76894377,Post
E8,2021/4/13,8.10944458,8.14760975,8.128527165,Post
E9,2021/4/13,9.815535462,9.816436955,9.815986209,Post
F1,2021/4/13,7.794225681,7.830103438,7.81216456,Post
F10,2021/4/13,13.81601333,11.7349233,12.77546832,Post
F11,2021/4/13,8.217351049,8.207900549,8.212625799,Post
F12,2021/4/13,9.823862962,9.743411021,9.783636992,Post
F2,2021/4/13,10.76687067,11.84472551,11.30579809,Post
F3,2021/4/13,11.81518162,11.78427231,11.79972697,Post
F4,2021/4/13,8.323479052,8.234091826,8.278785439,Post
F5,2021/4/13,7.133608528,7.105656448,7.119632488,Post
F6,2021/4/13,12.80009194,12.71919941,12.75964568,Post
F7,2021/4/13,15.78583003,15.71866712,15.75224858,Post
F8,2021/4/13,9.47756941,9.812421427,9.644995419,Post
F9,2021/4/13,8.017877003,7.977813604,7.997845304,Post
G1,2021/4/13,9.817936854,9.822226844,9.820081849,Post
G10,2021/4/13,9.880794948,9.874240688,9.877517818,Post
G11,2021/4/13,12.6925216,12.79303816,12.74277988,Post
G12,2021/4/13,11.75338526,11.80980795,11.78159661,Post
G2,2021/4/13,8.807040128,8.836831271,8.8219357,Post
G3,2021/4/13,9.805281649,9.842179632,9.823730641,Post
G4,2021/4/13,11.83038525,11.84892679,11.83965602,Post
G5,2021/4/13,10.81649855,10.7823789,10.79943873,Post
G6,2021/4/13,7.201545667,7.208694302,7.205119985,Post
G7,2021/4/13,7.735950194,7.793313875,7.764632035,Post
G8,2021/4/13,7.742696017,7.759565569,7.751130793,Post
G9,2021/4/13,11.80916265,11.47763402,11.64339834,Post
H1,2021/4/13,7.583391295,7.663900306,7.623645801,Post
H10,2021/4/13,7.810173507,7.851670802,7.830922155,Post
H11,2021/4/13,11.1682285,11.82135459,11.49479155,Post
H12,2021/4/13,7.625548892,7.594317146,7.609933019,Post
H2,2021/4/13,6.931824535,6.920026646,6.925925591,Post
H3,2021/4/13,15.46789358,15.46789358,15.46789358,Post
H4,2021/4/13,11.75078197,11.81008886,11.78043542,Post
H5,2021/4/13,9.816554802,9.502638031,9.659596417,Post
H6,2021/4/13,7.460354736,7.489045955,7.474700346,Post
H7,2021/4/13,14.61584802,14.76174601,14.68879702,Post
H8,2021/4/13,11.82204833,11.80426292,11.81315563,Post
H9,2021/4/13,8.827406108,8.788279177,8.807842643,Post
A1,2021/4/14,12.76189615,12.76814139,12.76501877,Post
A10,2021/4/14,8.893513747,8.827573479,8.860543613,Post
A11,2021/4/14,12.77228892,12.79445708,12.783373,Post
A12,2021/4/14,9.237744524,9.305754962,9.271749743,Post
A2,2021/4/14,8.236921774,8.256852882,8.246887328,Post
A3,2021/4/14,13.42221253,13.76663556,13.59442405,Post
A4,2021/4/14,9.099348635,9.082523788,9.090936212,Post
A5,2021/4/14,9.742995257,9.812172385,9.777583821,Post
A6,2021/4/14,12.70977691,12.77405076,12.74191384,Post
A7,2021/4/14,8.862125441,8.851019257,8.856572349,Post
A8,2021/4/14,13.70634274,13.77044941,13.73839608,Post
A9,2021/4/14,10.70641537,10.7865629,10.74648914,Post
B1,2021/4/14,9.78093076,9.795820913,9.788375837,Post
B10,2021/4/14,15.74017962,16.76728413,16.25373188,Post
B11,2021/4/14,10.75219948,10.78229072,10.7672451,Post
B12,2021/4/14,9.075319167,9.03474276,9.055030964,Post
B2,2021/4/14,8.544693,8.500614337,8.522653669,Post
B3,2021/4/14,14.2942809,14.76300847,14.52864469,Post
B4,2021/4/14,8.95028183,8.948323903,8.949302867,Post
B5,2021/4/14,8.72507884,8.786768826,8.755923833,Post
B6,2021/4/14,15.04385587,15.76969299,15.40677443,Post
B7,2021/4/14,11.79637365,11.76713174,11.7817527,Post
B8,2021/4/14,9.243831625,9.245276024,9.244553825,Post
B9,2021/4/14,12.77273899,12.70234573,12.73754236,Post
C1,2021/4/14,8.619499271,8.841664049,8.73058166,Post
C10,2021/4/14,12.77441632,12.77730035,12.77585834,Post
C11,2021/4/14,15.7632442,15.76286462,15.76305441,Post
C12,2021/4/14,9.294854215,9.289470052,9.292162134,Post
C2,2021/4/14,10.76808452,10.77129509,10.76968981,Post
C3,2021/4/14,12.76926031,12.73734038,12.75330035,Post
C4,2021/4/14,15.50892389,16.75249726,16.13071058,Post
C5,2021/4/14,10.7585715,10.79279986,10.77568568,Post
C6,2021/4/14,8.961601892,8.938750115,8.950176004,Post
C7,2021/4/14,10.78794598,10.76329422,10.7756201,Post
C8,2021/4/14,12.79097708,12.80573823,12.79835766,Post
C9,2021/4/14,9.089451003,9.142090889,9.115770946,Post
D1,2021/4/14,8.964909212,8.985753076,8.975331144,Post
D10,2021/4/14,8.528079274,8.60859076,8.568335017,Post
D11,2021/4/14,12.68829833,12.77376583,12.73103208,Post
D12,2021/4/14,12.74503451,12.77762587,12.76133019,Post
D2,2021/4/14,12.76558076,12.72393052,12.74475564,Post
D3,2021/4/14,14.73744188,14.74769212,14.742567,Post
D4,2021/4/14,10.78101823,10.78592483,10.78347153,Post
D5,2021/4/14,8.968400712,8.972197021,8.970298867,Post
D6,2021/4/14,8.033154844,8.025824361,8.029489603,Post
D7,2021/4/14,12.75603983,12.76682566,12.76143275,Post
D8,2021/4/14,9.308377128,9.328955316,9.318666222,Post
D9,2021/4/14,14.76246479,14.70597354,14.73421917,Post
E1,2021/4/14,12.76872049,12.7519275,12.760324,Post
E10,2021/4/14,10.78670696,10.80073099,10.79371898,Post
E11,2021/4/14,11.76628432,11.77692654,11.77160543,Post
E12,2021/4/14,8.40462616,8.451527073,8.428076617,Post
E2,2021/4/14,15.73418753,15.75325156,15.74371955,Post
E3,2021/4/14,8.195390528,8.195390528,8.195390528,Post
E4,2021/4/14,12.76997045,12.78238663,12.77617854,Post
E5,2021/4/14,11.78650194,11.75474094,11.77062144,Post
E6,2021/4/14,9.048573118,9.077375691,9.062974405,Post
E7,2021/4/14,12.70955955,12.76982052,12.73969004,Post
E8,2021/4/14,9.044899698,9.083799347,9.064349523,Post
E9,2021/4/14,10.77158441,10.77199216,10.77178829,Post
F1,2021/4/14,8.802338632,8.837989462,8.820164047,Post
F10,2021/4/14,14.77413931,12.63260938,13.70337435,Post
F11,2021/4/14,9.228444493,9.219614538,9.224029516,Post
F12,2021/4/14,10.78697079,10.70533042,10.74615061,Post
F2,2021/4/14,11.82232133,12.81304882,12.31768508,Post
F3,2021/4/14,12.77171375,12.74062337,12.75616856,Post
F4,2021/4/14,9.281546948,9.191831059,9.236689004,Post
F5,2021/4/14,8.117837802,8.091013559,8.104425681,Post
F6,2021/4/14,13.76134066,13.67769184,13.71951625,Post
F7,2021/4/14,16.75361399,16.68527194,16.71944297,Post
F8,2021/4/14,10.43400092,10.77632486,10.60516289,Post
F9,2021/4/14,8.940986042,8.901781451,8.921383747,Post
G1,2021/4/14,10.79424814,10.79743975,10.79584395,Post
G10,2021/4/14,10.83929062,10.83243976,10.83586519,Post
G11,2021/4/14,13.65937972,13.76067087,13.7100253,Post
G12,2021/4/14,12.72601149,12.78210066,12.75405608,Post
G2,2021/4/14,9.76931174,9.799148632,9.784230186,Post
G3,2021/4/14,10.77236648,10.80273555,10.78755102,Post
G4,2021/4/14,12.78937194,12.80734431,12.79835813,Post
G5,2021/4/14,11.78051809,11.74433507,11.76242658,Post
G6,2021/4/14,8.133032302,8.137943566,8.135487934,Post
G7,2021/4/14,8.761547486,8.813910069,8.787728778,Post
G8,2021/4/14,8.670015649,8.687396493,8.678706071,Post
G9,2021/4/14,12.77699434,12.46604292,12.62151863,Post
H1,2021/4/14,8.538508285,8.618183326,8.578345806,Post
H10,2021/4/14,8.763133444,8.804191688,8.783662566,Post
H11,2021/4/14,12.12341149,12.76993646,12.44667398,Post
H12,2021/4/14,8.626665788,8.595340233,8.611003011,Post
H2,2021/4/14,7.956934413,7.946020573,7.951477493,Post
H3,2021/4/14,16.54423771,16.54423771,16.54423771,Post
H4,2021/4/14,12.70831573,12.76636944,12.73734259,Post
H5,2021/4/14,10.77891523,10.48852493,10.63372008,Post
H6,2021/4/14,8.352234594,8.380624462,8.366429528,Post
H7,2021/4/14,15.59371913,15.72025611,15.65698762,Post
H8,2021/4/14,12.7767,12.75499135,12.76584568,Post
H9,2021/4/14,9.789275101,9.750577837,9.769926469,Post
A1,2021/4/15,12.70139146,12.70541212,12.70340179,Post
A10,2021/4/15,8.970980101,8.906307375,8.938643738,Post
A11,2021/4/15,12.70437243,12.72747684,12.71592464,Post
A12,2021/4/15,9.381572625,9.444501337,9.413036981,Post
A2,2021/4/15,8.112927792,8.132147854,8.122537823,Post
A3,2021/4/15,13.36682847,13.69428771,13.53055809,Post
A4,2021/4/15,9.070670906,9.05608175,9.063376328,Post
A5,2021/4/15,9.700457941,9.768448747,9.734453344,Post
A6,2021/4/15,12.64653576,12.70912906,12.67783241,Post
A7,2021/4/15,8.824849833,8.812003653,8.818426743,Post
A8,2021/4/15,13.64698979,13.70371125,13.67535052,Post
A9,2021/4/15,10.65578424,10.73643348,10.69610886,Post
B1,2021/4/15,9.726371493,9.746070052,9.736220773,Post
B10,2021/4/15,15.72357101,16.69937604,16.21147353,Post
B11,2021/4/15,10.69436346,10.72400655,10.70918501,Post
B12,2021/4/15,9.13038891,9.092387507,9.111388209,Post
B2,2021/4/15,8.521283694,8.476771747,8.499027721,Post
B3,2021/4/15,14.2631675,14.69198069,14.4775741,Post
B4,2021/4/15,8.878803306,8.877060642,8.877931974,Post
B5,2021/4/15,8.742410757,8.803892944,8.773151851,Post
B6,2021/4/15,15.04734448,15.70711271,15.3772286,Post
B7,2021/4/15,11.71632865,11.68802229,11.70217547,Post
B8,2021/4/15,9.221548764,9.21991017,9.220729467,Post
B9,2021/4/15,12.6992842,12.63033656,12.66481038,Post
C1,2021/4/15,8.576932559,8.794515778,8.685724169,Post
C10,2021/4/15,12.69620125,12.69811094,12.6971561,Post
C11,2021/4/15,15.69223944,15.6931399,15.69268967,Post
C12,2021/4/15,9.366961444,9.360539944,9.363750694,Post
C2,2021/4/15,10.70193492,10.70212386,10.70202939,Post
C3,2021/4/15,12.70023684,12.67002069,12.68512877,Post
C4,2021/4/15,15.46228635,16.67346056,16.06787346,Post
C5,2021/4/15,10.69474017,10.72857332,10.71165675,Post
C6,2021/4/15,8.956501,8.934459205,8.945480103,Post
C7,2021/4/15,10.73117371,10.70924196,10.72020784,Post
C8,2021/4/15,12.69979771,12.71459594,12.70719683,Post
C9,2021/4/15,9.118823378,9.169686597,9.144254988,Post
D1,2021/4/15,8.941738229,8.960977938,8.951358084,Post
D10,2021/4/15,8.50024641,8.579759469,8.54000294,Post
D11,2021/4/15,12.62621253,12.71302191,12.66961722,Post
D12,2021/4/15,12.68270115,12.71485083,12.69877599,Post
D2,2021/4/15,12.69910368,12.65928344,12.67919356,Post
D3,2021/4/15,14.66756184,14.67838753,14.67297469,Post
D4,2021/4/15,10.70598229,10.70822496,10.70710363,Post
D5,2021/4/15,8.986349354,8.991113142,8.988731248,Post
D6,2021/4/15,7.941294316,7.931451264,7.93637279,Post
D7,2021/4/15,12.69196681,12.70690142,12.69943412,Post
D8,2021/4/15,9.33664601,9.358122684,9.347384347,Post
D9,2021/4/15,14.69445698,14.63837222,14.6664146,Post
E1,2021/4/15,12.7025358,12.68748691,12.69501136,Post
E10,2021/4/15,10.72532333,10.74154291,10.73343312,Post
E11,2021/4/15,11.70497784,11.71540348,11.71019066,Post
E12,2021/4/15,8.473018483,8.523152396,8.49808544,Post
E2,2021/4/15,15.66080153,15.68044646,15.670624,Post
E3,2021/4/15,8.287220354,8.287220354,8.287220354,Post
E4,2021/4/15,12.69996069,12.71263257,12.70629663,Post
E5,2021/4/15,11.70470229,11.67221316,11.68845773,Post
E6,2021/4/15,9.072638444,9.101401184,9.087019814,Post
E7,2021/4/15,12.63955677,12.69677517,12.66816597,Post
E8,2021/4/15,9.059561236,9.099161531,9.079361384,Post
E9,2021/4/15,10.71687534,10.71852727,10.71770131,Post
F1,2021/4/15,8.72830542,8.764575573,8.746440497,Post
F10,2021/4/15,14.70902875,12.64520892,13.67711884,Post
F11,2021/4/15,9.193953663,9.183298069,9.188625866,Post
F12,2021/4/15,10.72933179,10.65008979,10.68971079,Post
F2,2021/4/15,11.6630979,12.72495351,12.19402571,Post
F3,2021/4/15,12.7123376,12.6814475,12.69689255,Post
F4,2021/4/15,9.293548944,9.201638715,9.24759383,Post
F5,2021/4/15,8.042660385,8.016921858,8.029791122,Post
F6,2021/4/15,13.68243774,13.59901715,13.64072745,Post
F7,2021/4/15,16.67646556,16.61016757,16.64331657,Post
F8,2021/4/15,10.36522829,10.71124393,10.53823611,Post
F9,2021/4/15,8.947637663,8.907062743,8.927350203,Post
G1,2021/4/15,10.72363982,10.72848021,10.72606002,Post
G10,2021/4/15,10.78503425,10.78043481,10.78273453,Post
G11,2021/4/15,13.58821872,13.68995778,13.63908825,Post
G12,2021/4/15,12.65414438,12.70877375,12.68145907,Post
G2,2021/4/15,9.717150774,9.746136743,9.731643759,Post
G3,2021/4/15,10.70874501,10.73829385,10.72351943,Post
G4,2021/4/15,12.7000434,12.71667653,12.70835997,Post
G5,2021/4/15,11.71194155,11.67567128,11.69380642,Post
G6,2021/4/15,8.110649007,8.118477792,8.1145634,Post
G7,2021/4/15,8.721145785,8.772739483,8.746942634,Post
G8,2021/4/15,8.618087278,8.634832406,8.626459842,Post
G9,2021/4/15,12.71352861,12.4235808,12.56855471,Post
H1,2021/4/15,8.36965884,8.450477979,8.41006841,Post
H10,2021/4/15,8.693631413,8.733294299,8.713462856,Post
H11,2021/4/15,12.06852601,12.70903302,12.38877952,Post
H12,2021/4/15,8.722228938,8.689795306,8.706012122,Post
H2,2021/4/15,7.855655795,7.844066674,7.849861235,Post
H3,2021/4/15,16.47861948,16.47861948,16.47861948,Post
H4,2021/4/15,12.64886847,12.70718688,12.67802768,Post
H5,2021/4/15,10.70890233,10.4829725,10.59593742,Post
H6,2021/4/15,8.395312691,8.422976913,8.409144802,Post
H7,2021/4/15,15.5012949,15.63822601,15.56976046,Post
H8,2021/4/15,12.70742306,12.68739497,12.69740902,Post
H9,2021/4/15,9.735759188,9.697797493,9.716778341,Post
A1,2021/4/16,13.38453306,13.38947486,13.38700396,Post
A10,2021/4/16,9.622248344,9.557251455,9.5897499,Post
A11,2021/4/16,13.41761545,13.44158372,13.42959959,Post
A12,2021/4/16,10.21589643,10.29941425,10.25765534,Post
A2,2021/4/16,8.793251542,8.812432931,8.802842237,Post
A3,2021/4/16,13.98637392,14.39035028,14.1883621,Post
A4,2021/4/16,9.792132795,9.767499722,9.779816259,Post
A5,2021/4/16,10.38534152,10.45833094,10.42183623,Post
A6,2021/4/16,13.3416341,13.40465247,13.37314329,Post
A7,2021/4/16,9.573059813,9.56583692,9.569448367,Post
A8,2021/4/16,14.32632885,14.39715455,14.3617417,Post
A9,2021/4/16,11.33806378,11.41985968,11.37896173,Post
B1,2021/4/16,10.42991799,10.43842191,10.43416995,Post
B10,2021/4/16,16.29832281,17.39339576,16.84585929,Post
B11,2021/4/16,11.38176526,11.41138105,11.39657316,Post
B12,2021/4/16,10.01535132,9.972848427,9.994099874,Post
B2,2021/4/16,9.005033608,8.964718997,8.984876303,Post
B3,2021/4/16,14.80592878,15.39009073,15.09800976,Post
B4,2021/4/16,9.596041615,9.599812535,9.597927075,Post
B5,2021/4/16,9.289948892,9.355648122,9.322798507,Post
B6,2021/4/16,15.56975399,16.39586076,15.98280738,Post
B7,2021/4/16,12.41213875,12.3786187,12.39537873,Post
B8,2021/4/16,9.996300844,9.997215507,9.996758176,Post
B9,2021/4/16,13.39940997,13.32228917,13.36084957,Post
C1,2021/4/16,9.187184299,9.410855764,9.299020032,Post
C10,2021/4/16,13.38976663,13.38729747,13.38853205,Post
C11,2021/4/16,16.38274917,16.38737236,16.38506077,Post
C12,2021/4/16,10.12920248,10.12778753,10.12849501,Post
C2,2021/4/16,11.39463288,11.39600649,11.39531969,Post
C3,2021/4/16,13.40150236,13.36984295,13.38567266,Post
C4,2021/4/16,16.02215278,17.37243497,16.69729388,Post
C5,2021/4/16,11.38820468,11.42134484,11.40477476,Post
C6,2021/4/16,9.511793653,9.489713177,9.500753415,Post
C7,2021/4/16,11.42693692,11.39454573,11.41074133,Post
C8,2021/4/16,13.41283486,13.42111271,13.41697379,Post
C9,2021/4/16,9.764154087,9.829233306,9.796693697,Post
D1,2021/4/16,9.564451535,9.58550051,9.574976023,Post
D10,2021/4/16,9.176819483,9.263473201,9.220146342,Post
D11,2021/4/16,13.32517608,13.40415889,13.36466749,Post
D12,2021/4/16,13.36274167,13.39924465,13.38099316,Post
D2,2021/4/16,13.3949041,13.35139226,13.37314818,Post
D3,2021/4/16,15.36104059,15.35952809,15.36028434,Post
D4,2021/4/16,11.39588044,11.40742759,11.40165402,Post
D5,2021/4/16,9.583669927,9.584685962,9.584177945,Post
D6,2021/4/16,8.538789264,8.539061146,8.538925205,Post
D7,2021/4/16,13.38973771,13.39254736,13.39114254,Post
D8,2021/4/16,10.02837834,10.04222195,10.03530015,Post
D9,2021/4/16,15.38524875,15.31938378,15.35231627,Post
E1,2021/4/16,13.39096931,13.37603049,13.3834999,Post
E10,2021/4/16,11.42556385,11.43218332,11.42887359,Post
E11,2021/4/16,12.40000954,12.40883773,12.40442364,Post
E12,2021/4/16,9.033422743,9.078055809,9.055739276,Post
E2,2021/4/16,16.35638003,16.37608358,16.36623181,Post
E3,2021/4/16,8.684026993,8.684026993,8.684026993,Post
E4,2021/4/16,13.38989906,13.40416267,13.39703087,Post
E5,2021/4/16,12.41727599,12.39521739,12.40624669,Post
E6,2021/4/16,9.654462656,9.690307601,9.672385129,Post
E7,2021/4/16,13.32970375,13.39286024,13.361282,Post
E8,2021/4/16,9.734614462,9.772380226,9.753497344,Post
E9,2021/4/16,11.41872351,11.41220535,11.41546443,Post
F1,2021/4/16,9.378541194,9.414678399,9.396609797,Post
F10,2021/4/16,15.40270073,13.02698288,14.21484181,Post
F11,2021/4/16,10.0033975,9.999676326,10.00153691,Post
F12,2021/4/16,11.42129419,11.33456338,11.37792879,Post
F2,2021/4/16,12.32686979,13.44189031,12.88438005,Post
F3,2021/4/16,13.41424885,13.37898448,13.39661667,Post
F4,2021/4/16,9.957163615,9.866978497,9.912071056,Post
F5,2021/4/16,8.607387118,8.576469149,8.591928134,Post
F6,2021/4/16,14.38337552,14.30339733,14.34338643,Post
F7,2021/4/16,17.37813517,17.3075508,17.34284299,Post
F8,2021/4/16,11.0642024,11.40251436,11.23335838,Post
F9,2021/4/16,9.549868295,9.514750646,9.532309471,Post
G1,2021/4/16,11.40635965,11.41232882,11.40934424,Post
G10,2021/4/16,11.55427984,11.55390981,11.55409483,Post
G11,2021/4/16,14.2812974,14.38504632,14.33317186,Post
G12,2021/4/16,13.36050535,13.41791444,13.3892099,Post
G2,2021/4/16,10.39379478,10.42797571,10.41088525,Post
G3,2021/4/16,11.37050007,11.41693577,11.39371792,Post
G4,2021/4/16,13.39226476,13.41770733,13.40498605,Post
G5,2021/4/16,12.41249734,12.37343684,12.39296709,Post
G6,2021/4/16,8.652794517,8.651964462,8.65237949,Post
G7,2021/4/16,9.398798292,9.460395542,9.429596917,Post
G8,2021/4/16,9.281477813,9.299160285,9.290319049,Post
G9,2021/4/16,13.41864191,13.04515243,13.23189717,Post
H1,2021/4/16,9.023913878,9.105440267,9.064677073,Post
H10,2021/4/16,9.410125882,9.456530372,9.433328127,Post
H11,2021/4/16,12.4735159,13.40107733,12.93729662,Post
H12,2021/4/16,9.267309347,9.232624194,9.249966771,Post
H2,2021/4/16,8.311759257,8.290055128,8.300907193,Post
H3,2021/4/16,17.21877392,17.21877392,17.21877392,Post
H4,2021/4/16,13.32734003,13.39511979,13.36122991,Post
H5,2021/4/16,11.41006067,11.0752606,11.24266064,Post
H6,2021/4/16,8.808693885,8.841587792,8.825140839,Post
H7,2021/4/16,16.13842024,16.33939438,16.23890731,Post
H8,2021/4/16,13.40220538,13.37496507,13.38858523,Post
H9,2021/4/16,10.42726875,10.38442174,10.40584525,Post
A1,2021/4/17,14.97784878,14.98275368,14.98030123,Post
A10,2021/4/17,11.16671919,11.10258179,11.13465049,Post
A11,2021/4/17,15.01018465,15.03741184,15.02379825,Post
A12,2021/4/17,12.10000894,12.18849456,12.14425175,Post
A2,2021/4/17,10.33292897,10.35328703,10.343108,Post
A3,2021/4/17,15.55270493,15.9975901,15.77514752,Post
A4,2021/4/17,11.48718448,11.46004149,11.47361299,Post
A5,2021/4/17,11.98055599,12.05438241,12.0174692,Post
A6,2021/4/17,14.94440146,15.00738448,14.97589297,Post
A7,2021/4/17,11.23580047,11.23238306,11.23409177,Post
A8,2021/4/17,15.90891559,15.99979278,15.95435419,Post
A9,2021/4/17,12.97379372,13.05347922,13.01363647,Post
B1,2021/4/17,12.03513524,12.03799443,12.03656484,Post
B10,2021/4/17,17.68410858,18.98702701,18.3355678,Post
B11,2021/4/17,12.98779811,13.0185348,13.00316646,Post
B12,2021/4/17,11.84520388,11.80611613,11.82566001,Post
B2,2021/4/17,10.5106223,10.47377268,10.49219749,Post
B3,2021/4/17,16.28136017,16.98764375,16.63450196,Post
B4,2021/4/17,11.23953613,11.24528593,11.24241103,Post
B5,2021/4/17,10.82166291,10.8889367,10.85529981,Post
B6,2021/4/17,17.05336646,17.99101375,17.52219011,Post
B7,2021/4/17,14.04213563,14.00815976,14.0251477,Post
B8,2021/4/17,11.71551075,11.71720867,11.71635971,Post
